,logFC,AveExpr,t,P.Value,adj.P.Val,B
Sqle,-0.381826418,14.74923005,-4.395132463,0.000528507,0.003655748,-0.68072956
Mettl9,-0.596494418,14.02328687,-4.5265008,0.000578045,0.003930394,-0.683711837
Dpm3,0.590365844,14.58744686,4.389451121,0.000534538,0.003694098,-0.692207169
Cd14,-0.750650693,13.20740909,-4.388512339,0.000535541,0.003697666,-0.694103925
Hsd17b11,0.586698897,19.41475638,4.3870727,0.000537083,0.003702898,-0.697012743
Reps2,0.369939547,14.62566144,4.386895194,0.000537274,0.003702898,-0.697371406
Pex16,0.542117159,14.51904062,4.385910557,0.000538331,0.003704395,-0.699360973
Mrtfb,-0.648265427,13.11338587,-4.385785174,0.000538466,0.003704395,-0.699614326
Arhgap21,-0.51751753,13.08138881,-4.382866556,0.000541615,0.003719319,-0.705512101
Smg9,-0.395753451,13.95238757,-4.382159882,0.00054238,0.00372121,-0.706940188
Dck,0.478869455,12.53969577,4.378931324,0.000545891,0.003741289,-0.713465051
Dhx8,-0.72067754,12.18915859,-4.378563446,0.000546292,0.003741289,-0.714208568
Ddx17,-0.34634973,17.44229895,-4.375081122,0.000550107,0.003764023,-0.721247111
Bcam,-0.374989409,19.06112226,-4.373465901,0.000551886,0.003772795,-0.724512088
Dapk1,0.622427583,12.52269534,4.372646259,0.000552791,0.003775583,-0.726168961
Kif5c,0.310240982,16.95369427,4.367574541,0.000558424,0.003810632,-0.736422166
Ybx1,-0.895849792,17.16105998,-4.364797745,0.000561533,0.003828408,-0.742036539
Agfg1,-0.35931932,15.77405218,-4.364284372,0.00056211,0.003828903,-0.743074576
Xrn1,-0.297340339,14.7582385,-4.359544001,0.000567464,0.003861911,-0.752660339
Cndp2,-0.401279957,18.31445226,-4.344092274,0.000585282,0.003976043,-0.78391572
Ccdc50,-0.623381328,14.25241877,-4.341630257,0.000588173,0.003992115,-0.788897169
Fv4,-0.907617816,12.58653586,-4.66412151,0.000908639,0.005577348,-0.790156158
Faf2,0.362821825,16.33291309,4.339822844,0.000590305,0.004003007,-0.792554377
Anxa6,0.286315167,20.27514632,4.338938859,0.000591351,0.00400652,-0.794343146
Rsbn1,-0.970123053,12.21255598,-4.544542953,0.000853734,0.005319203,-0.795942348
Caskin1,0.273924868,15.12873694,4.337496631,0.000593061,0.004014524,-0.797261637
Bag6,-0.220720249,15.83829457,-4.334770851,0.000596306,0.004032899,-0.802777864
Serpina1d,0.465808172,16.53445216,4.327617175,0.000604911,0.004087451,-0.817257028
Sphk1,-0.650744006,13.81728663,-4.349972264,0.000674897,0.004445659,-0.819726717
Cldn19,0.473148734,16.34960991,4.324606385,0.00060857,0.004108522,-0.823351821
Rfk,0.339744188,15.4126348,4.319497682,0.00061483,0.004147052,-0.833694669
Fundc2,0.329499068,16.02414037,4.319060714,0.000615369,0.004147052,-0.834579404
Smtn,-0.302557367,14.09891343,-4.318034647,0.000616635,0.004151903,-0.836656942
Gripap1,0.229460044,15.40228295,4.316470361,0.000618571,0.004161249,-0.839824361
Rapgef2,-0.511390164,13.45705688,-4.314342875,0.000621214,0.00417533,-0.844132393
Setd3,0.321715763,16.34785048,4.308679284,0.000628307,0.004214561,-0.855602095
Sparcl1,-0.466392738,14.11999604,-4.308354376,0.000628716,0.004214561,-0.856260142
Acss2,-0.3331521,16.22701312,-4.304716398,0.000633318,0.004241669,-0.863628678
Dync1i1,0.281339912,17.30009915,4.299885517,0.000639483,0.004279183,-0.873414538
Mtap,-0.364700067,15.99627005,-4.297982364,0.000641928,0.004291765,-0.877270093
Rhoc,-0.913549649,15.54965448,-4.297318093,0.000642784,0.004293707,-0.878615871
Rpusd4,-0.462129032,13.39824029,-4.319061184,0.000716267,0.004637723,-0.88000198
Syn1,-0.314853084,16.26613794,-4.294903184,0.000645905,0.004310764,-0.883508563
Sgip1,-0.351316026,13.95212921,-4.293077674,0.000648275,0.004322052,-0.887207329
Rap2b,0.415039705,14.91998268,4.292724101,0.000648735,0.004322052,-0.887923744
Pfkfb1,-0.401113426,14.99286701,-4.287969495,0.000654952,0.004357459,-0.897558268
Prpf3,-0.293120182,14.68110791,-4.28730326,0.000655828,0.004357459,-0.898908397
Zw10,0.311096482,14.1843309,4.287289455,0.000655847,0.004357459,-0.898936374
Kiaa1841,0.524887581,13.37948374,4.286727582,0.000656586,0.004357459,-0.900075032
Rab14,0.52960973,18.3057133,4.286476103,0.000656918,0.004357459,-0.900584669
Chd4,-0.262208943,15.37190645,-4.284863037,0.000659048,0.004367772,-0.903853732
Psap,-0.478885529,18.9157933,-4.283650912,0.000660653,0.004374592,-0.906310334
Smc4,-0.492357522,14.35605948,-4.880039875,0.001261348,0.007117339,-0.907574709
Sh3bp5l,0.412868131,13.49503935,4.28240771,0.000662303,0.004377886,-0.908830005
Rab6b,0.461892394,17.37713251,4.277517006,0.000668836,0.004417228,-0.918743094
Tpm4,-0.599048346,17.93005148,-4.275805123,0.000671139,0.004425998,-0.922213258
Arpin,-0.341831434,15.404042,-4.271175486,0.000677406,0.00445819,-0.931598803
Sugp1,-0.472704219,14.23781019,-4.270758248,0.000677974,0.00445819,-0.932444716
Bloc1s1,0.35010802,13.46268687,4.266843953,0.000683324,0.004489483,-0.940381045
Epm2aip1,0.338008437,15.77528168,4.266204232,0.000684202,0.00449137,-0.941678173
Mid1ip1,0.466254159,14.11942013,4.265537457,0.000685119,0.004493504,-0.94303018
Vtn,0.5748161,20.78407106,4.264652388,0.000686338,0.004497615,-0.944824854
Wwox,0.261617483,14.26134863,4.263499766,0.000687929,0.004504153,-0.947162112
Rbpj,-0.582670562,12.84495056,-4.262603997,0.000689167,0.004508377,-0.948978579
Pcyt2,-0.284738764,15.36200167,-4.259699964,0.000693199,0.004530851,-0.954867749
Lasp1,-0.454592533,16.94842304,-4.255088677,0.000699651,0.004569089,-0.964220016
Gpx8,-0.600124899,14.84845443,-4.310912452,0.000727601,0.004695097,-0.964302617
Pygl,-0.291949339,15.0438743,-4.254276665,0.000700794,0.004572618,-0.965866993
Aldoa,-0.481953019,21.10048843,-4.251562913,0.000704625,0.004592873,-0.97137145
Atad1,0.348601292,17.1824787,4.250876631,0.000705598,0.004592873,-0.972763534
Rab5b,0.425518747,17.57628941,4.250796158,0.000705712,0.004592873,-0.972926771
Nudcd2,-0.423142396,14.75872252,-4.249365622,0.000707744,0.004602152,-0.975828619
Ttc39c,-0.466293125,13.78258573,-4.248654069,0.000708757,0.004604796,-0.977272045
Tmem131,-0.522418232,13.35867477,-4.303939637,0.000737445,0.004750548,-0.977939593
Wipf3,0.716274147,13.6520848,4.246444,0.000711912,0.004621342,-0.981755462
Col4a2,-1.104848055,18.17194609,-4.245444369,0.000713344,0.004626272,-0.983783429
Arpc5l,0.407813794,14.85930513,4.245063813,0.00071389,0.004626272,-0.984555481
Lancl1,0.237164992,16.8632275,4.242210222,0.000717996,0.004643904,-0.990344937
Mob1a,-0.394776103,15.3811778,-4.24189979,0.000718445,0.004643904,-0.990974775
Ring1,0.439695357,13.14363679,4.238438378,0.000723462,0.004672357,-0.997998004
Pdlim4,-0.524244584,15.20139833,-4.232481642,0.00073218,0.004720632,-1.010085664
Srcin1,0.335050655,14.7046107,4.227611377,0.000739387,0.00475902,-1.019969919
Ncam2,0.349385836,15.53973892,4.22669545,0.000740751,0.00476376,-1.021828932
Fgf12,0.553218704,15.4368109,4.224988116,0.000743299,0.004776105,-1.025294337
Fgd4,-0.67560568,12.1579241,-4.220069142,0.000750692,0.004819529,-1.035279256
Pacsin1,0.286855701,16.88505888,4.219593131,0.000751411,0.004820073,-1.036245562
Slc39a6,-0.558618146,15.15822818,-4.217091568,0.000755203,0.00484031,-1.041323937
Heatr5a,-0.521973077,12.41671968,-4.21538015,0.000757809,0.004852914,-1.044798426
Ntpcr,0.423385809,12.93845163,4.214208006,0.000759598,0.004860277,-1.047178172
Clk3,-0.53687145,13.28779076,-4.369512704,0.000927705,0.005663922,-1.047632271
Myo9a,0.224101218,14.00824125,4.212597996,0.000762064,0.004871948,-1.050447001
Map3k5,0.369046252,14.3729035,4.207054639,0.000770615,0.004922472,-1.06170271
Cemip2,-0.322534817,13.87808403,-4.205906817,0.000772398,0.004929714,-1.064033528
Stx8,0.308015661,16.48678543,4.204568534,0.000774482,0.004938865,-1.066751181
Dnttip2,-0.613806657,14.04026834,-4.20321644,0.000776593,0.004948174,-1.069496966
Cwc15,-0.40081904,15.05687147,-4.20079874,0.000780383,0.004968153,-1.074406955
Ntrk1,-0.445377761,14.29810719,-4.197199692,0.000786059,0.004998766,-1.081716591
Uprt,0.304443344,15.35842106,4.19691667,0.000786508,0.004998766,-1.082291431
Huwe1,-0.278180799,17.09220035,-4.195898302,0.000788122,0.00500484,-1.084359848
Notch2,-1.028555187,12.18471366,-4.372762111,0.001132278,0.006620208,-1.086096666
Txnl1,-0.468558653,16.84311524,-4.190740264,0.000796353,0.005052886,-1.094837118
Hdac4,-0.373844461,13.92446882,-4.190061042,0.000797444,0.00505306,-1.096216877
Abcd2,0.401998882,14.35080967,4.189894392,0.000797712,0.00505306,-1.096555409
Mettl16,-0.34017651,13.86124553,-4.184747879,0.000806026,0.005101473,-1.107010662
Cog6,0.30442766,15.25886056,4.184323372,0.000806716,0.005101587,-1.10787311
Irf2bpl,-0.363734969,14.23669715,-4.18271981,0.000809327,0.00511384,-1.111131053
Ddx42,-0.289181056,14.96146415,-4.180347182,0.000813206,0.005134078,-1.11595171
Myh8,1.59476962,14.30729315,8.028403863,0.004462584,0.019137961,-1.117687761
Syne1,0.249499046,16.85753157,4.17794273,0.000817156,0.005154733,-1.12083728
Rnf123,-0.325480971,13.5964451,-4.17653227,0.000819482,0.005165118,-1.123703288
Kcna2,0.441156705,15.2671964,4.175692498,0.00082087,0.005169084,-1.125409721
Opa1,0.241160173,17.7967386,4.175328713,0.000821473,0.005169084,-1.126148947
Ccdc9,-0.56693745,14.31916809,-4.169201432,0.000831683,0.005228997,-1.138600712
Nsfl1c,-0.310581684,18.10239299,-4.168354949,0.000833103,0.005233597,-1.140321049
Adi1,-0.326810907,13.95586515,-4.166969287,0.000835434,0.005243902,-1.143137245
Tanc1,-0.378255428,14.04033955,-4.165249979,0.000838335,0.005257768,-1.146631648
Nup50,-0.264579186,14.75694152,-4.164192558,0.000840125,0.00526422,-1.148780866
Terf2ip,0.379175628,13.18437901,4.16382344,0.00084075,0.00526422,-1.149531111
Top2a,-0.330304365,14.51053213,-4.163023206,0.000842108,0.005268379,-1.151157638
Lbh,-1.026452841,14.00782352,-4.159612273,0.000847921,0.005296704,-1.158090873
Hmgcr,-0.362402526,14.25258845,-4.159548338,0.00084803,0.005296704,-1.158220836
Dlgap4,-0.388188236,14.39175818,-4.158845381,0.000849234,0.00529986,-1.159649764
Sspn,0.416248693,15.83608535,4.156972015,0.000852449,0.005315557,-1.163457931
Hgh1,-0.523665113,12.52438437,-4.155142854,0.0008556,0.00532646,-1.16717638
Mlip,0.537093107,13.7242704,4.153320622,0.000858751,0.005341697,-1.170880879
Rad23b,-0.319649495,17.07272185,-4.150273111,0.000864047,0.005370243,-1.177076612
Slc25a17,0.616336014,13.82636314,4.145686269,0.000872081,0.005415745,-1.186402587
Ubqln4,-0.306638476,14.26016269,-4.144796655,0.000873648,0.005421044,-1.188211452
Glrx2,0.40764358,13.97010275,4.142993263,0.000876834,0.005436368,-1.191878409
Fmr1,0.226596358,16.10858958,4.142164873,0.000878301,0.005441023,-1.193562873
Frmd8,-0.335684845,15.35203258,-4.141262857,0.000879901,0.005446494,-1.195397083
Ube2d2,-0.477702946,16.18023276,-4.140179496,0.000881827,0.005453972,-1.19760009
Amph,0.239013358,16.71198689,4.138660561,0.000884535,0.005466267,-1.200688913
Ampd3,-0.25858223,15.66025177,-4.137387959,0.00088681,0.005475872,-1.203276879
Plekha4,0.314985492,14.81041734,4.134558008,0.000891891,0.00550277,-1.209032098
Rit1,-0.51216952,12.82483131,-4.275474161,0.001094226,0.00645738,-1.216649092
Ppp4r1,-0.275372909,14.09659408,-4.13063432,0.000898984,0.005542032,-1.217012145
Twf1,-0.280665325,17.05537582,-4.129377768,0.000901268,0.005551605,-1.219567865
Spock1,-0.461410492,14.47339054,-4.127269366,0.000905113,0.005569511,-1.22385631
Dpp9,-0.33933592,14.55364917,-4.126980435,0.000905641,0.005569511,-1.224444002
Pcdha10,-0.817866995,12.35744186,-4.531353377,0.001972261,0.010107504,-1.22508097
Qsox1,-0.396795129,13.62046478,-4.126483843,0.00090655,0.005570588,-1.22545409
Alb,0.578580893,21.52420758,4.125082737,0.000909119,0.005577348,-1.228304046
Gmds,-0.307713844,14.70910232,-4.124438798,0.000910302,0.005580098,-1.229613891
Apoo,0.342267256,17.76769696,4.122417636,0.000914025,0.005595202,-1.233725269
Gna12,0.365499728,15.01098164,4.122200658,0.000914426,0.005595202,-1.234166647
Arg2,-0.578796766,13.30399908,-4.121902965,0.000914976,0.005595202,-1.23477222
Kras,0.471138415,16.07563475,4.121466768,0.000915782,0.005595628,-1.235659545
Acaa2,0.270028472,19.91952372,4.111836961,0.000933772,0.005696383,-1.255250605
Inpp5j,0.635796693,13.04131803,4.107423545,0.000942136,0.005742797,-1.264230481
Grk6,-0.334231326,13.30600348,-4.106094064,0.000944671,0.005753629,-1.266935683
Ces1,1.480853083,17.58857557,4.104403464,0.000947904,0.005768695,-1.270375776
Ercc3,0.482596226,13.42946479,4.103959983,0.000948754,0.005769245,-1.271278203
Nle1,-0.35299908,13.02751646,-4.100687712,0.00095505,0.005802882,-1.277937076
Vav3,0.624884793,12.62096296,4.150784855,0.000991831,0.006002357,-1.278281184
Narf,-0.76752948,12.3284159,-4.256842904,0.001372976,0.007614657,-1.283848108
Hook3,0.240567887,15.91063027,4.095014034,0.000966067,0.005865128,-1.289483559
Prrc2c,-0.302453183,15.05638803,-4.089885763,0.000976136,0.005921525,-1.299921045
Insr,-0.494290047,14.0068767,-4.084362395,0.0009871,0.005983258,-1.311163668
Dnaja4,0.239965688,14.95396114,4.083237271,0.000989349,0.005992107,-1.313453945
Homer2,0.617213683,13.18821302,4.33069472,0.00151691,0.008211638,-1.320947307
Them6,0.441350571,17.90958958,4.079013962,0.000997836,0.00603389,-1.322051189
Elmo1,0.229686657,15.24135995,4.076859668,0.001002194,0.006055421,-1.326436836
Zdhhc6,0.388353193,16.50682602,4.074959977,0.001006053,0.006073906,-1.330304297
Palm3,-0.472178395,13.02227878,-4.07392117,0.00100817,0.00608185,-1.332419187
St3gal4,-0.52679146,13.25281608,-4.072047988,0.001011998,0.006096294,-1.336232855
Fuca1,-0.588573358,14.65829298,-4.071964189,0.00101217,0.006096294,-1.336403467
Prmt1,-0.359947074,15.74917114,-4.071009619,0.001014126,0.00610324,-1.338346951
Papss2,-1.055887414,12.14193913,-4.084932906,0.001127362,0.00660163,-1.338607894
Gmppa,-0.317052135,14.39410604,-4.068644083,0.001018992,0.006127669,-1.343163256
Fabp7,0.445600164,20.7743998,4.067935897,0.001020454,0.006128672,-1.344605179
Emb,-0.400561398,16.47400187,-4.067781287,0.001020773,0.006128672,-1.344919982
Pgm3,-0.387344171,15.81201151,-4.066132268,0.001024185,0.006139618,-1.348277585
Pick1,0.338941082,14.16735761,4.066118854,0.001024213,0.006139618,-1.348304896
Mtx2,0.459132213,16.30090097,4.064663602,0.001027234,0.00615287,-1.351268039
Lyn,0.46932274,13.73365613,4.063713102,0.001029212,0.00615986,-1.353203455
Rc3h2,-0.530605053,12.36622718,-4.063278441,0.001030117,0.006160426,-1.354088525
Ranbp6,0.418878134,13.72094394,4.058822536,0.00103945,0.00620794,-1.363162109
Bsdc1,-0.405875223,13.80322182,-4.058705126,0.001039697,0.00620794,-1.363401198
Nwd2,0.421315896,13.09105125,4.053960795,0.001049731,0.006262928,-1.373062786
Sntb2,0.28250851,16.61756692,4.051802498,0.001054328,0.006285418,-1.37745827
Mak16,-0.572286343,12.71350121,-4.097685687,0.00109971,0.006479675,-1.382735902
Tmem259,-0.442522522,14.88698397,-4.04852593,0.001061346,0.006322294,-1.384131435
Scamp5,0.460575024,15.86179807,4.047383842,0.001063804,0.006331966,-1.386457522
Prrc2b,-0.302998254,13.93465541,-4.046492172,0.001065726,0.006338071,-1.38827361
Txndc17,-0.391898954,16.86354979,-4.045938066,0.001066923,0.006338071,-1.389402183
Nob1,-0.48346181,13.29644048,-4.045748355,0.001067333,0.006338071,-1.38978858
Nub1,-0.322498179,14.93502942,-4.043951569,0.001071224,0.006356206,-1.39344825
Pacs1,-0.31350506,18.42434163,-4.040341206,0.001079086,0.006397857,-1.40080207
Ano10,0.265716818,15.44737859,4.038569933,0.001082964,0.006415844,-1.404410048
Sf3a1,-0.259617597,15.53985247,-4.037880238,0.001084478,0.006419806,-1.40581494
Unc13a,-0.838010639,12.12694028,-4.104497362,0.001258582,0.00710701,-1.408107568
Rps29,-0.621844837,16.44994531,-4.084468068,0.001128383,0.00660252,-1.408759965
Scfd2,0.320427191,15.17645537,4.035922952,0.001088786,0.006439462,-1.409801954
Farsb,0.327455951,17.94945841,4.035602116,0.001089494,0.006439462,-1.410455511
Rpap3,-0.348889262,15.02990196,-4.034689905,0.00109151,0.006446357,-1.412313739
Clstn2,-0.671970803,12.67026123,-4.339742412,0.001495653,0.008125526,-1.414121202
Ppp6r3,-0.334816414,14.94752794,-4.032590292,0.001096162,0.006463783,-1.416590867
Maneal,0.318391916,14.9829073,4.030458145,0.001100908,0.006481702,-1.42093439
Ephx2,0.319346518,14.74159209,4.026454556,0.001109875,0.006529436,-1.429090671
Nup133,0.311606729,14.97018937,4.025355855,0.001112349,0.006538925,-1.431329067
Ccdc90b,0.433693079,14.92574659,4.023625239,0.001116257,0.006552843,-1.434854934
Cers6,-0.665794088,13.62158137,-4.023174619,0.001117277,0.006552843,-1.435773018
Usp39,-0.262759051,14.39631523,-4.023162161,0.001117305,0.006552843,-1.435798398
Fads2,0.515831082,15.41164255,4.020242933,0.001123935,0.006586642,-1.441746094
Cyb5r1,0.380159476,17.5518089,4.014594659,0.001136877,0.006641986,-1.453254627
Rab39b,0.356023604,15.13610018,4.013848062,0.001138599,0.006646933,-1.454775902
Psmf1,-0.407118496,14.87987083,-4.012876095,0.001140845,0.006653648,-1.456756415
Cybc1,0.455381192,16.25412083,4.012592264,0.001141501,0.006653648,-1.457334763
Arl2bp,0.52625436,14.00067634,4.008550241,0.001150894,0.006695155,-1.465571204
Prorsd1,0.410535118,13.81018014,4.008426593,0.001151183,0.006695155,-1.465823166
Ivns1abp,-0.659708646,13.98443756,-4.008158161,0.00115181,0.006695155,-1.466370167
Vwa1,0.239020881,18.39067287,4.008013102,0.001152148,0.006695155,-1.466665763
Tmem201,0.586665891,14.73727845,4.007146553,0.001154175,0.006701802,-1.468431594
Selenom,0.664468101,13.76050635,4.005864612,0.001157179,0.006705505,-1.471043937
Pcna,-0.562876389,15.08828976,-4.005828232,0.001157264,0.006705505,-1.471118071
Lgi4,-0.434639181,14.44149262,-4.005744291,0.001157461,0.006705505,-1.47128913
Rrp15,-1.239525814,12.92698847,-4.781637048,0.003173986,0.014654362,-1.478030017
Ddx1,0.282656725,17.72631574,4.001113896,0.001168381,0.006758455,-1.480725294
Slco3a1,0.854115911,13.05851898,4.403699651,0.00233332,0.011477699,-1.48373525
Smyd5,-0.367519004,14.10747225,-3.997546413,0.001176865,0.006802352,-1.487995723
Slc1a3,0.49555872,14.78845756,3.99583094,0.001180967,0.006812324,-1.491491914
Mug2,0.46033362,14.17776542,3.99495599,0.001183065,0.006817434,-1.493275116
Creb1,-0.317498377,14.964651,-3.994282152,0.001184683,0.006821583,-1.494648452
Purb,0.301533962,18.90538898,3.992830031,0.001188178,0.006834681,-1.497608025
Iqsec2,0.396492704,14.22938303,3.992589584,0.001188758,0.006834681,-1.498098085
Fam98a,0.320206756,16.20218542,3.989163575,0.001197049,0.006877144,-1.50508085
Grwd1,-0.356973369,13.72767356,-3.988370901,0.001198975,0.006882015,-1.506696488
Gja1,-0.272165324,14.76890802,-3.988069467,0.001199709,0.006882015,-1.507310877
Rnf149,-0.813052607,12.77454066,-4.113140111,0.001458621,0.007977652,-1.510382931
Rhbdf2,1.593182813,11.56004527,4.730438061,0.003343705,0.015234216,-1.512063188
Sri,0.291933415,18.45376766,3.984472931,0.001208495,0.006927187,-1.514641567
Wars1,-0.304502463,17.35549585,-3.979834397,0.001219924,0.006984663,-1.524096534
Fam50a,-0.453806665,14.45943849,-3.979303667,0.001221239,0.006984663,-1.525178377
Trappc4,0.379875292,15.27493785,3.979112024,0.001221714,0.006984663,-1.525569024
Ncoa7,-0.210941053,15.44558989,-3.976623074,0.001227901,0.00701196,-1.530642603
Rps15,-0.345830934,16.87174495,-3.975698248,0.001230208,0.007017781,-1.53252784
Mib1,-0.300719494,14.01611204,-3.975473862,0.001230768,0.007017781,-1.532985247
Snrpb2,-0.341315925,15.63219018,-3.97442857,0.001233382,0.00702399,-1.535116077
Arhgap32,-0.323911507,13.11927477,-3.974298924,0.001233707,0.00702399,-1.535380361
Gatd3a,0.308927942,19.2355417,3.973228518,0.00123639,0.007033994,-1.53756241
Gak,-0.240077278,15.06498207,-3.971746734,0.001240114,0.007041918,-1.5405831
Rpl23a,-0.278061523,19.82292261,-3.971628395,0.001240412,0.007041918,-1.540824342
Plxna1,-0.320727694,14.37984241,-3.971567991,0.001240564,0.007041918,-1.540947481
Tmem255a,0.655348155,13.30737688,3.969741842,0.001245172,0.007062792,-1.544670243
Serbp1,-0.343415438,17.59844898,-3.968414838,0.00124853,0.00707382,-1.547375496
Ppic,-0.596507931,13.82930607,-3.967871524,0.001249908,0.00707382,-1.548483115
Sod2,0.330367048,19.11839456,3.967870869,0.00124991,0.00707382,-1.54848445
Slc25a30,-0.779090381,14.06471553,-3.965396502,0.001256205,0.007102733,-1.553528854
Strbp,-0.385437866,13.11256207,-3.965128164,0.001256889,0.007102733,-1.554075912
Maco1,-0.399216146,14.74627081,-3.963002528,0.001262325,0.007117565,-1.558409475
Lrpprc,-0.394509646,18.0033262,-3.961725584,0.001265602,0.007130749,-1.561012838
Gtf3c1,-0.324321882,13.69200533,-3.960018875,0.001269996,0.0071502,-1.564492429
Trex1,-0.309182093,15.22720154,-3.959459213,0.00127144,0.007153028,-1.565633463
Kdm5c,-0.779319986,13.58972809,-3.962321317,0.001642628,0.008724869,-1.567104404
Ccdc127,0.357364398,14.94019729,3.955106665,0.001282728,0.007211191,-1.574507602
Lyrm4,0.538246925,15.79736206,3.954279897,0.001284884,0.007217966,-1.576193285
Atp13a1,0.21797711,16.17170061,3.952771505,0.001288826,0.007234761,-1.579268753
Pfkfb4,-0.322118608,14.51293648,-3.949760392,0.001296732,0.007273768,-1.585408241
Rbfox1,0.41769501,16.70849971,3.948716363,0.001299485,0.007283829,-1.587536992
Hspa12b,0.337513708,14.67632125,3.94305998,0.001314503,0.007362573,-1.599070547
Wdr3,-0.696739204,12.24321717,-3.949500298,0.001468766,0.008002354,-1.605228416
Lactb2,-0.349004756,15.73136724,-3.939202704,0.001324845,0.007411713,-1.60693596
Rab2a,0.532010566,18.55245621,3.939060339,0.001325228,0.007411713,-1.607226262
Sgtb,-0.42592837,15.87762961,-3.938376571,0.00132707,0.007416556,-1.608620565
Dok1,-0.416430175,13.58020065,-3.936579235,0.001331926,0.007436815,-1.612285636
Cbwd1,-0.272223124,13.79875288,-3.936310268,0.001332654,0.007436815,-1.612834109
Xpo7,0.223461774,15.86459484,3.935223154,0.001335601,0.007447789,-1.615050944
Zdhhc20,-0.498149558,13.31595307,-3.933899624,0.001339198,0.00745846,-1.617749902
Mccc2,0.249918797,16.11862422,3.93379649,0.001339479,0.00745846,-1.617960216
Dab2,-0.682370579,13.50561122,-3.93151696,0.001345698,0.007487601,-1.622608725
Pcbd1,0.473808228,15.30396774,3.927550397,0.00135659,0.007541268,-1.630697679
Snx25,0.470224057,12.56584309,3.927282493,0.001357329,0.007541268,-1.63124402
Smarca2,0.310538103,14.1176921,3.925660493,0.001361811,0.00756064,-1.634551811
St6gal1,-0.466153196,12.97272798,-3.967151049,0.001418875,0.007797655,-1.640093383
Blvra,-0.304044154,16.5527447,-3.921439475,0.001373546,0.007614657,-1.643160025
Rtf2,-0.662841433,12.83770134,-4.608368166,0.003791439,0.016820079,-1.645836516
Thada,-1.153760385,12.5682698,-4.235097391,0.00223592,0.011106483,-1.647058378
Ik,-0.386370494,13.96233309,-3.919053707,0.001380224,0.007646096,-1.648025592
Hhatl,0.429018495,15.90635682,3.917188395,0.001385467,0.007669552,-1.651829785
Vcp,-0.32459159,20.05770341,-3.915706984,0.001389647,0.007687083,-1.654851066
Col5a2,-0.680815505,17.36606727,-3.913099091,0.001397035,0.007722327,-1.660169831
Gnl3l,-0.546113748,13.49224306,-3.911182683,0.001402489,0.00774124,-1.664078376
Eif2a,-0.265772914,16.13709537,-3.91118073,0.001402495,0.00774124,-1.664082358
Rgs7,0.381546583,17.33126716,3.910682868,0.001403915,0.007743453,-1.665097764
Lpin1,-0.334762933,15.05752065,-3.908902113,0.001409008,0.007765134,-1.668729689
Ssbp2,0.360029162,14.61238498,3.908594148,0.001409891,0.007765134,-1.669357801
Tmem63b,0.389425214,15.5312303,3.907734918,0.001412356,0.007773076,-1.671110253
Arfgap2,-0.274649135,16.50481028,-3.906583482,0.001415667,0.007785657,-1.673458691
Las1l,0.291543435,14.44352428,3.903435373,0.00142476,0.007824332,-1.679879567
Tcp11l2,-0.627264244,13.05109507,-3.900891822,0.00143215,0.007859231,-1.685067468
Pnpla7,0.416631824,12.95033939,3.908472727,0.001591757,0.008525664,-1.686137434
Faf1,-0.372234315,14.92857239,-3.896967128,0.001443628,0.007916503,-1.693072518
Cd101,0.947389234,16.68141577,3.896522675,0.001444934,0.007917946,-1.693979062
Smndc1,-0.390345756,15.61702488,-3.89310752,0.001455007,0.007967398,-1.700944967
Slain2,-0.326462432,15.00022559,-3.89170139,0.001459176,0.007977652,-1.703813089
Krt222,0.58336234,13.77411084,3.891413275,0.001460031,0.007977652,-1.704400766
Rasip1,-0.316022429,13.7262336,-3.890261723,0.001463456,0.007985008,-1.706749636
Ankrd52,-0.26743293,14.62764303,-3.89025351,0.00146348,0.007985008,-1.706766387
Apoc2,1.194283766,16.4571603,4.295330724,0.00269635,0.012863553,-1.708628758
Aimp1,0.390891269,17.74713763,3.888961914,0.001467331,0.008000271,-1.709400925
Rnaset2a,-0.740778503,13.05348823,-4.341188421,0.00348722,0.015718361,-1.713204014
Aup1,0.352848095,14.98970052,3.885720635,0.00147704,0.008041661,-1.716012395
Mcm6,-1.295773565,13.16226867,-4.560811848,0.003983934,0.017496124,-1.720871651
Txnrd2,0.255064168,15.82351625,3.882809365,0.001485816,0.008083646,-1.721950801
Cog1,0.276739786,14.91745359,3.882124297,0.001487888,0.008089128,-1.723348213
Noa1,-0.345561464,13.60184104,-3.878881935,0.001497738,0.008131038,-1.729962076
Slc25a29,0.344799603,14.42474566,3.87840119,0.001499204,0.008133184,-1.730942721
Ktn1,-0.246662274,16.8663415,-3.877967379,0.001500529,0.008134557,-1.731827629
Gtf2h3,0.909444577,12.71490705,3.87740497,0.001502247,0.008138064,-1.732974861
Pde1a,-1.142043163,13.30270847,-4.4446037,0.003079169,0.014312293,-1.737549566
Pex26,0.361085709,13.8069998,3.871092543,0.001521672,0.008231554,-1.745851422
Lmnb1,0.225934494,16.91501315,3.870664095,0.001523,0.008232872,-1.746725411
Papola,-0.476145915,13.36213536,-3.867218304,0.00153372,0.008284926,-1.753754515
H2-Eb1,0.663868196,13.34640145,3.866178784,0.001536969,0.008296576,-1.755875058
Jagn1,0.495161558,15.89478371,3.865491215,0.001539122,0.008297697,-1.757277649
Tenm2,0.522876824,13.27743678,3.86541468,0.001539362,0.008297697,-1.757433776
